
id,Title,Content,Excerpt,Date,"Post Type",Permalink,URL,Title,Caption,Description,"Alt Text",URL,Speelplektype,Landen,Plaatsen,Speeltoestellen,Faciliteiten,Leeftijden,Parkeren,Toegankelijkheid,Ambassadeurs,average_rating,x_coordinaat,y_coordinaat,galerij,_wp_attached_file,_wp_attachment_metadata,_wpml_media_duplicate,_wpml_media_featured,favoriet,Status,Author,Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Samenspeelplek Enquete","Test enquete monique"
31846,"Binnenspeeltuin Monkey Town Groningen","<h2>Veilig binnen spelen in Groningen kan bij binnenspeeltuin Monkey Town Groningen!</h2>
<h4>Binnenspeeluin</h4>
Binnenspeeltuin <b>Monkey Town Groningen</b> is een heerlijke plek om te spelen voor kinderen van 0 tot 12 jaar. Het is een grote <b>indoor speeltuin </b>welke kinderen de gelegenheid biedt lekker te klimmen, klauteren, door tunnels kruipen, van diverse glijbanen af te glijden, met super Lego blokken te spelen en om heerlijk te ravotten in de ballenbak. Verder is het een fijne plek om lekker te springen op trampolines.
<h4>Peutergedeelte</h4>
<div>Speciaal voor de allerkleinsten is er bij Monkey Town Groningen een grote peuterhoek aanwezig, speciaal voor de allerkleinsten. Zo hebben ouders extra overzichtelijk overzicht op kinderen tot 4 jaar.</div>
<h4>Entree prijzen, korting acties en openingstijden</h4>
53312,"Isebrandtheerd voor OBS De Doefmat",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/isebrandtheerd-voor-obs-de-doefmat/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1095.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-390.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-390.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-646.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-646.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-524.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-524.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-796.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-796.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-891.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-891.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1095.jpg,001.jpg|006.jpg|006.jpg|004.jpg|004.jpg|005.jpg|005.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||,|||||||||||,|||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.59230852127,53.2450141907,"a:6:{i:0;a:2:{s:13:""attachment_id"";i:52662;s:3:""url"";s:86:""https://playadvisor.co/wp-content/uploads/2016/04/isebrandtheerdvoorobsdedoefmat-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:52664;s:3:""url"";s:86:""https://playadvisor.co/wp-content/uploads/2016/04/isebrandtheerdvoorobsdedoefmat-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:52666;s:3:""url"";s:86:""https://playadvisor.co/wp-content/uploads/2016/04/isebrandtheerdvoorobsdedoefmat-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:52668;s:3:""url"";s:86:""https://playadvisor.co/wp-content/uploads/2016/04/isebrandtheerdvoorobsdedoefmat-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:52670;s:3:""url"";s:86:""https://playadvisor.co/wp-content/uploads/2016/04/isebrandtheerdvoorobsdedoefmat-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:52672;s:3:""url"";s:86:""https://playadvisor.co/wp-content/uploads/2016/04/isebrandtheerdvoorobsdedoefmat-5.jpg"";}}",,,,,,publish,1,isebrandtheerd-voor-obs-de-doefmat,,,0,0,0,open,open,,
53325,"Irenestraat 60",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/irenestraat-60/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1096.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-263.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-263.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-391.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-391.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-525.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-525.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-647.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-647.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-797.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-797.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-892.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-892.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1096.jpg,001.jpg|007.jpg|007.jpg|006.jpg|006.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||,|||||||||||||,|||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.49886512756,53.2092399597,"a:7:{i:0;a:2:{s:13:""attachment_id"";i:52674;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/irenestraat60-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:52676;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/irenestraat60-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:52678;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/irenestraat60-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:52680;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/irenestraat60-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:52682;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/irenestraat60-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:52684;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/irenestraat60-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:52686;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/irenestraat60-6.jpg"";}}",,,,,,publish,1,irenestraat-60,,,0,0,0,open,open,,
53340,"Industriestraat 9",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/industriestraat-9/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1097.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-526.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-526.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-648.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-648.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-798.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-798.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-893.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-893.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1097.jpg,001.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||,|||||||||,|||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.50295305252,53.211479187,"a:5:{i:0;a:2:{s:13:""attachment_id"";i:52688;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat9-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:52690;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat9-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:52692;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat9-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:52694;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat9-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:52696;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat9-4.jpg"";}}",,,,,,publish,1,industriestraat-9,,,0,0,0,open,open,,
53351,"Industriestraat 34",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/industriestraat-34/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1098.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-264.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-264.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-196.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-196.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-392.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-392.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-527.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-527.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-649.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-649.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-799.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-799.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-894.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-894.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1098.jpg,001.jpg|007.jpg|007.jpg|008.jpg|008.jpg|006.jpg|006.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||||,|||||||||||||||,|||||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.50084590912,53.2113418579,"a:8:{i:0;a:2:{s:13:""attachment_id"";i:52698;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat34-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:52700;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat34-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:52702;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat34-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:52704;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat34-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:52706;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat34-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:52708;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat34-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:52710;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat34-6.jpg"";}i:7;a:2:{s:13:""attachment_id"";i:52712;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat34-7.jpg"";}}",,,,,,publish,1,industriestraat-34,,,0,0,0,open,open,,
53368,"Industriestraat 133",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/industriestraat-133/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1099.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-650.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-650.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-800.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-800.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-895.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-895.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1099.jpg,001.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||,|||||||,|||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.49777507782,53.2121200562,"a:4:{i:0;a:2:{s:13:""attachment_id"";i:52714;s:3:""url"";s:74:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat133-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:52716;s:3:""url"";s:74:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat133-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:52718;s:3:""url"";s:74:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat133-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:52720;s:3:""url"";s:74:""https://playadvisor.co/wp-content/uploads/2016/04/industriestraat133-3.jpg"";}}",,,,,,publish,1,industriestraat-133,,,0,0,0,open,open,,
53377,"Ina Boudierplantsoen (Bredero School)",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/ina-boudierplantsoen-bredero-school/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1100.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-265.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-265.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-393.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-393.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-528.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-528.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-651.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-651.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-801.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-801.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-896.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-896.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1100.jpg,001.jpg|007.jpg|007.jpg|006.jpg|006.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||,|||||||||||||,|||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.5724902153,53.1892204285,"a:7:{i:0;a:2:{s:13:""attachment_id"";i:52722;s:3:""url"";s:88:""https://playadvisor.co/wp-content/uploads/2016/04/inaboudierplantsoenbrederoschool-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:52724;s:3:""url"";s:88:""https://playadvisor.co/wp-content/uploads/2016/04/inaboudierplantsoenbrederoschool-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:52726;s:3:""url"";s:88:""https://playadvisor.co/wp-content/uploads/2016/04/inaboudierplantsoenbrederoschool-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:52728;s:3:""url"";s:88:""https://playadvisor.co/wp-content/uploads/2016/04/inaboudierplantsoenbrederoschool-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:52730;s:3:""url"";s:88:""https://playadvisor.co/wp-content/uploads/2016/04/inaboudierplantsoenbrederoschool-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:52732;s:3:""url"";s:88:""https://playadvisor.co/wp-content/uploads/2016/04/inaboudierplantsoenbrederoschool-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:52734;s:3:""url"";s:88:""https://playadvisor.co/wp-content/uploads/2016/04/inaboudierplantsoenbrederoschool-6.jpg"";}}",,,,,,publish,1,ina-boudierplantsoen-bredero-school,,,0,0,0,open,open,,
53392,"Ina Boudierplantsoen",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/ina-boudierplantsoen/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1101.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-802.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-802.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-897.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-897.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1101.jpg,001.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||,|||||,|||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.5724811554,53.1885185242,"a:3:{i:0;a:2:{s:13:""attachment_id"";i:52736;s:3:""url"";s:75:""https://playadvisor.co/wp-content/uploads/2016/04/inaboudierplantsoen-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:52738;s:3:""url"";s:75:""https://playadvisor.co/wp-content/uploads/2016/04/inaboudierplantsoen-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:52740;s:3:""url"";s:75:""https://playadvisor.co/wp-content/uploads/2016/04/inaboudierplantsoen-2.jpg"";}}",,,,,,publish,1,ina-boudierplantsoen,,,0,0,0,open,open,,
53399,"Iepenlaan 73",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/iepenlaan-73/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1102.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-394.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-394.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-266.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-266.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-529.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-529.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-652.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-652.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-803.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-803.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-898.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-898.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1102.jpg,001.jpg|006.jpg|006.jpg|007.jpg|007.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||,|||||||||||||,|||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.55573415756,53.2366485596,"a:7:{i:0;a:2:{s:13:""attachment_id"";i:52742;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan73-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:52744;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan73-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:52746;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan73-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:52748;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan73-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:52750;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan73-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:52752;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan73-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:52754;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan73-6.jpg"";}}",,,,,,publish,1,iepenlaan-73,,,0,0,0,open,open,,
53414,"Iepenlaan 49",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/iepenlaan-49/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1103.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/009-148.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/009-148.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-197.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-197.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-267.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-267.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-395.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-395.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-530.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-530.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-653.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-653.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-804.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-804.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-899.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-899.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1103.jpg,001.jpg|009.jpg|009.jpg|008.jpg|008.jpg|007.jpg|007.jpg|006.jpg|006.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||||||,|||||||||||||||||,|||||||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.55609893799,53.2355690002,"a:9:{i:0;a:2:{s:13:""attachment_id"";i:52756;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan49-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:52758;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan49-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:52760;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan49-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:52762;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan49-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:52764;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan49-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:52766;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan49-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:52768;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan49-6.jpg"";}i:7;a:2:{s:13:""attachment_id"";i:52770;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan49-7.jpg"";}i:8;a:2:{s:13:""attachment_id"";i:52772;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan49-8.jpg"";}}",,,,,,publish,1,iepenlaan-49,,,0,0,0,open,open,,
53433,"Iepenlaan 23",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/iepenlaan-23/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1104.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-198.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-198.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/009-149.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/009-149.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-268.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-268.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-531.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-531.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-396.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-396.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-654.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-654.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-805.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-805.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-900.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-900.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1104.jpg,001.jpg|008.jpg|008.jpg|009.jpg|009.jpg|007.jpg|007.jpg|005.jpg|005.jpg|006.jpg|006.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||||||,|||||||||||||||||,|||||||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.55685806274,53.2345504761,"a:9:{i:0;a:2:{s:13:""attachment_id"";i:52774;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan23-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:52776;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan23-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:52778;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan23-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:52780;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan23-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:52782;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan23-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:52784;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan23-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:52786;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan23-6.jpg"";}i:7;a:2:{s:13:""attachment_id"";i:52788;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan23-7.jpg"";}i:8;a:2:{s:13:""attachment_id"";i:52790;s:3:""url"";s:67:""https://playadvisor.co/wp-content/uploads/2016/04/iepenlaan23-8.jpg"";}}",,,,,,publish,1,iepenlaan-23,,,0,0,0,open,open,,
